index,month,movie_theater,popcorn,soft_drink,sweets,water
87153,11,1,1,1,0,0
87154,12,6,2,2,0,0
87155,05,9,4,4,3,0
87156,09,9,4,4,4,0
87157,10,5,1,0,0,1
87158,04,2,1,1,0,0
87159,08,4,3,0,0,3
87160,01,8,1,1,0,0
87161,01,2,2,2,2,0
87162,08,7,1,0,0,1
87163,07,8,2,1,0,1
87164,09,6,5,5,2,0
87165,01,4,5,5,5,0
87166,11,6,1,1,0,0
87167,09,4,2,0,0,2
87168,10,1,1,0,0,1
87169,08,9,5,5,5,0
87170,10,4,3,3,3,0
87171,03,5,4,4,4,0
87172,05,7,4,4,4,0
87173,07,1,1,0,0,1
87174,04,5,1,1,0,0
87175,02,9,4,3,1,1
87176,10,3,1,1,1,0
87177,03,4,2,2,2,0
87178,04,4,3,3,3,0
87179,02,6,2,2,0,0
87180,03,6,1,1,0,0
87181,07,5,5,0,0,5
87182,07,6,2,2,0,0
87183,05,2,2,2,1,0
87184,10,6,1,1,0,0
87185,06,8,1,0,0,1
87186,11,8,1,1,0,0
87187,02,6,2,2,2,0
87188,06,3,2,1,0,1
87189,02,5,2,0,0,2
87190,04,4,1,1,0,0
87191,02,4,5,5,4,0
87192,11,1,1,0,0,1
87193,06,6,2,2,1,0
87194,12,2,2,2,0,0
87195,08,9,5,5,4,0
87196,11,8,1,0,0,1
87197,10,4,4,4,4,0
87198,07,4,4,4,4,0
87199,02,5,4,4,4,0
87200,10,7,1,1,1,0
87201,04,4,4,4,4,0
87202,09,1,1,0,0,1
87203,09,4,2,1,1,1
87204,03,6,2,2,1,0
87205,08,3,1,0,0,1
87206,06,2,1,1,0,0
87207,07,6,2,2,0,0
87208,03,6,2,2,0,0
87209,12,9,3,1,0,2
87210,03,2,2,2,1,0
87211,05,9,1,1,0,0
87212,08,6,1,1,0,0
87213,09,2,2,2,0,0
87214,10,7,5,4,4,1
87215,05,9,4,4,4,0
87216,11,4,2,2,2,0
87217,10,7,3,3,3,0
87218,05,6,3,1,0,2
87219,05,9,3,3,1,0
87220,12,2,2,2,0,0
87221,11,2,1,1,0,0
87222,07,7,3,2,2,1
87223,10,1,1,0,0,1
87224,03,6,2,2,1,0
87225,06,7,5,5,5,0
87226,11,4,3,2,2,1
87227,06,5,3,2,1,1
87228,12,2,1,1,0,0
87229,10,2,2,2,2,0
87230,11,8,2,1,1,1
87231,02,4,3,3,3,0
87232,09,2,2,2,1,0
87233,03,7,5,5,4,0
87234,06,5,1,1,1,0
87235,07,8,1,0,0,1
87236,09,9,5,5,3,0
87237,10,7,4,4,4,0
87238,11,9,4,4,4,0
87239,11,6,1,1,0,0
87240,02,1,4,4,4,0
87241,07,5,1,1,0,0
87242,07,2,5,5,0,0
87243,03,4,3,3,2,0
87244,07,4,1,1,0,0
87245,05,8,1,1,0,0
87246,12,4,4,4,4,0
87247,11,2,4,4,4,0
87248,04,8,4,0,0,4
87249,02,4,2,2,2,0
87250,11,3,1,0,0,1
87251,08,7,3,3,3,0
87252,05,6,1,1,1,0
87253,05,2,2,2,1,0
87254,07,2,2,2,1,0
87255,09,8,2,0,0,2
87256,01,4,4,4,4,0
87257,07,2,2,0,0,2
87258,06,4,2,2,0,0
87259,05,7,4,3,3,1
87260,10,7,2,2,0,0
87261,02,7,3,2,2,1
87262,07,4,4,4,4,0
87263,08,8,1,0,0,1
87264,09,1,2,1,0,1
87265,04,8,2,0,0,2
87266,12,2,2,0,0,2
87267,05,1,3,0,0,3
87268,04,2,3,3,1,0
87269,08,2,3,3,1,0
87270,10,1,3,0,0,3
87271,12,9,2,2,0,0
87272,01,4,5,5,5,0
87273,11,6,1,1,1,0
87274,02,3,3,0,0,3
87275,04,3,3,3,0,0
87276,02,2,1,1,0,0
87277,06,3,2,0,0,2
87278,01,6,1,1,0,0
87279,02,2,3,3,2,0
87280,06,5,3,1,1,2
87281,05,4,4,3,3,1
87282,09,4,2,1,0,1
87283,02,6,5,4,0,1
87284,02,4,5,5,5,0
87285,04,7,4,4,3,0
87286,07,3,1,0,0,1
87287,11,7,2,2,2,0
87288,05,2,1,1,0,0
87289,01,9,2,2,2,0
87290,01,2,1,1,0,0
87291,05,4,4,4,4,0
87292,05,8,3,0,0,3
87293,10,4,3,3,2,0
87294,01,7,3,3,2,0
87295,12,8,1,0,0,1
87296,11,7,3,3,3,0
87297,05,7,3,2,2,1
87298,10,8,3,0,0,3
87299,07,7,1,1,0,0
87300,05,6,4,3,1,1
87301,06,2,2,1,1,1
87302,11,2,2,2,0,0
87303,02,1,1,1,0,0
87304,03,1,3,3,0,0
87305,08,5,3,0,0,3
87306,10,1,5,1,0,4
87307,09,1,2,0,0,2
87308,08,3,1,0,0,1
87309,09,7,3,0,0,3
87310,06,2,1,1,0,0
87311,10,8,4,4,4,0
87312,08,4,3,3,3,0
87313,05,6,1,1,0,0
87314,08,8,1,0,0,1
87315,07,4,3,3,3,0
87316,02,4,3,3,3,0
87317,11,1,3,0,0,3
87318,02,7,2,2,1,0
87319,02,2,2,2,0,0
87320,05,2,2,2,1,0
87321,08,8,2,0,0,2
87322,10,2,2,0,0,2
87323,12,6,1,1,0,0
87324,09,7,2,2,2,0
87325,01,8,3,0,0,3
87326,08,7,2,2,1,0
87327,01,5,3,0,0,3
87328,03,2,1,1,1,0
87329,11,6,2,2,0,0
87330,10,3,1,0,0,1
87331,02,9,3,0,0,3
87332,09,5,5,5,5,0
87333,08,2,1,1,1,0
87334,04,5,3,0,0,3
87335,04,9,3,3,3,0
87336,09,1,2,0,0,2
87337,10,2,5,5,1,0
87338,12,9,4,4,3,0
87339,02,3,1,0,0,1
87340,06,6,2,2,1,0
87341,08,1,2,0,0,2
87342,01,8,4,4,4,0
87343,07,3,3,2,2,1
87344,12,9,4,3,3,1
87345,04,7,4,4,3,0
87346,12,9,4,4,4,0
87347,07,6,5,5,0,0
87348,04,4,3,2,1,1
87349,06,9,5,5,5,0
87350,03,4,4,4,3,0
87351,02,7,2,2,2,0
87352,09,6,2,2,0,0
87353,11,5,2,1,0,1
87354,05,4,3,3,3,0
87355,09,7,2,1,1,1
87356,07,7,2,2,2,0
87357,03,9,5,5,2,0
87358,01,5,2,0,0,2
87359,09,6,5,5,1,0
87360,04,2,1,1,0,0
87361,11,9,4,4,4,0
87362,08,2,3,0,0,3
87363,06,8,1,0,0,1
87364,08,1,2,0,0,2
87365,11,3,2,1,1,1
87366,08,8,3,1,0,2
87367,01,7,5,0,0,5
87368,03,2,1,0,0,1
87369,08,3,1,1,0,0
87370,11,4,3,2,2,1
87371,12,6,1,1,0,0
87372,12,3,1,1,0,0
87373,08,2,2,2,0,0
87374,11,9,3,3,3,0
87375,02,6,1,1,0,0
87376,05,4,2,2,0,0
87377,09,6,1,1,0,0
87378,02,2,4,4,1,0
87379,12,5,3,1,0,2
87380,11,7,4,4,4,0
87381,12,9,4,4,4,0
87382,02,1,3,0,0,3
87383,05,5,5,5,5,0
87384,06,5,4,4,4,0
87385,11,6,2,2,0,0
87386,04,7,3,0,0,3
87387,06,7,3,3,2,0
87388,09,4,4,4,3,0
87389,01,3,3,2,1,1
87390,10,2,5,5,1,0
87391,08,7,4,4,4,0
87392,04,7,5,4,4,1
87393,09,2,2,2,2,0
87394,03,6,1,1,0,0
87395,03,2,2,2,0,0
87396,03,9,3,3,3,0
87397,01,7,5,5,5,0
87398,09,6,2,2,0,0
87399,07,6,1,1,1,0
87400,03,4,4,4,4,0
87401,02,2,1,1,0,0
87402,10,5,5,4,4,1
87403,09,2,3,1,1,2
87404,12,6,2,2,0,0
87405,02,2,2,2,1,0
87406,11,6,5,5,1,0
87407,01,6,1,1,0,0
87408,02,1,1,1,0,0
87409,04,1,1,1,1,0
87410,07,2,1,1,0,0
87411,10,1,1,0,0,1
87412,12,3,2,2,1,0
87413,02,3,3,0,0,3
87414,10,4,4,3,3,1
87415,05,1,3,1,0,2
87416,08,5,3,1,0,2
87417,06,1,1,1,0,0
87418,07,8,5,0,0,5
87419,01,7,5,5,5,0
87420,01,2,4,4,3,0
87421,05,3,2,2,0,0
87422,12,7,3,3,3,0
87423,08,3,2,2,1,0
87424,09,8,2,0,0,2
87425,04,3,2,1,0,1
87426,05,6,1,1,0,0
87427,10,9,4,4,4,0
87428,08,8,3,0,0,3
87429,06,4,4,4,4,0
87430,10,7,5,5,1,0
87431,11,3,3,0,0,3
87432,02,5,4,2,0,2
87433,06,3,5,4,4,1
87434,12,6,1,1,0,0
87435,10,6,1,1,0,0
87436,10,3,2,2,0,0
87437,06,3,2,2,1,0
87438,03,3,1,0,0,1
87439,01,2,1,1,0,0
87440,11,5,3,0,0,3
87441,03,7,3,3,3,0
87442,07,5,2,0,0,2
87443,09,9,4,3,3,1
87444,02,3,1,1,1,0
87445,08,9,4,4,4,0
87446,08,8,3,0,0,3
87447,04,5,3,1,0,2
87448,10,2,1,1,0,0
87449,01,5,3,1,1,2
87450,03,3,1,0,0,1
87451,04,8,2,2,0,0
87452,04,2,1,1,0,0
87453,02,1,3,0,0,3
87454,09,6,3,3,1,0
87455,06,1,2,1,0,1
87456,12,5,1,0,0,1
87457,10,1,2,0,0,2
87458,03,2,2,2,0,0
87459,03,9,4,3,3,1
87460,12,1,1,0,0,1
87461,06,2,5,5,0,0
87462,11,6,2,2,1,0
87463,09,4,4,4,3,0
87464,10,3,4,0,0,4
87465,06,2,2,2,1,0
87466,07,6,1,1,0,0
87467,04,5,3,3,3,0
87468,05,6,1,1,0,0
87469,06,2,2,2,0,0
87470,02,8,2,0,0,2
87471,03,8,5,1,0,4
87472,11,7,4,3,3,1
87473,03,4,1,1,0,0
87474,01,5,4,0,0,4
87475,01,3,1,0,0,1
87476,04,7,1,0,0,1
87477,05,6,3,3,3,0
87478,12,6,1,0,0,1
87479,12,4,3,1,0,2
87480,08,7,5,4,4,1
87481,08,7,4,4,4,0
87482,10,9,1,1,0,0
87483,09,9,1,0,0,1
87484,10,9,4,4,4,0
87485,03,2,1,1,0,0
87486,11,7,3,0,0,3
87487,05,4,4,4,4,0
87488,08,4,2,2,1,0
87489,11,7,4,4,4,0
87490,06,8,2,0,0,2
87491,09,2,2,0,0,2
87492,05,9,4,4,4,0
87493,01,3,2,0,0,2
87494,06,4,4,4,4,0
87495,06,6,1,1,1,0
87496,10,1,3,0,0,3
87497,02,2,2,2,1,0
87498,06,6,4,4,1,0
87499,02,8,3,3,3,0
87500,06,4,4,4,4,0
87501,06,2,1,1,0,0
87502,12,4,4,3,3,1
87503,07,4,4,4,4,0
87504,11,2,5,5,5,0
87505,01,4,5,4,4,1
87506,05,2,1,1,1,0
87507,07,2,5,5,2,0
87508,03,6,5,5,1,0
87509,06,5,2,1,1,1
87510,12,4,1,1,0,0
87511,06,1,1,0,0,1
87512,01,1,1,0,0,1
87513,04,7,3,3,3,0
87514,09,5,5,5,3,0
87515,11,5,2,2,2,0
87516,02,9,1,1,0,0
87517,12,7,2,2,2,0
87518,04,6,2,2,1,0
87519,11,4,4,4,4,0
87520,01,9,3,3,3,0
87521,08,5,1,0,0,1
87522,09,7,3,2,2,1
87523,11,9,4,4,4,0
87524,02,4,4,4,4,0
87525,07,1,2,0,0,2
87526,05,3,1,0,0,1
87527,02,8,1,0,0,1
87528,04,4,2,0,0,2
87529,01,9,4,4,4,0
87530,07,3,3,0,0,3
87531,12,6,1,1,1,0
87532,09,2,1,1,1,0
87533,09,4,4,4,3,0
87534,07,9,4,4,4,0
87535,05,9,4,4,4,0
87536,03,6,4,4,1,0
87537,04,3,3,0,0,3
87538,08,4,3,2,2,1
87539,07,6,3,3,2,0
87540,11,2,2,2,0,0
87541,10,2,1,1,1,0
87542,05,2,1,1,0,0
87543,11,5,2,0,0,2
87544,04,1,3,0,0,3
87545,04,7,3,3,3,0
87546,01,3,3,0,0,3
87547,12,2,2,2,0,0
87548,03,2,1,1,0,0
87549,05,5,1,0,0,1
87550,05,6,5,5,2,0
87551,11,9,2,2,0,0
87552,02,6,1,1,0,0
87553,04,4,5,5,5,0
87554,02,3,2,0,0,2
87555,03,5,2,1,0,1
87556,10,9,2,0,0,2
87557,03,5,4,4,4,0
87558,04,3,2,0,0,2
87559,09,7,3,3,3,0
87560,10,8,1,1,0,0
87561,05,3,4,4,4,0
87562,05,3,1,1,1,0
87563,09,2,1,1,0,0
87564,05,6,1,1,0,0
87565,12,1,1,0,0,1
87566,09,1,2,0,0,2
87567,03,6,1,1,0,0
87568,08,9,2,0,0,2
87569,08,1,2,0,0,2
87570,01,6,1,1,1,0
87571,04,3,2,1,0,1
87572,03,6,2,2,1,0
87573,08,1,3,2,1,1
87574,08,6,4,3,3,1
87575,01,4,4,4,4,0
87576,07,2,1,1,0,0
87577,10,6,4,4,0,0
87578,09,9,5,5,5,0
87579,05,6,1,1,1,0
87580,04,5,2,1,1,1
87581,04,5,4,2,2,2
87582,11,7,4,1,1,3
87583,09,4,2,2,2,0
87584,10,4,2,0,0,2
87585,05,5,1,0,0,1
87586,04,7,4,4,4,0
87587,04,6,1,1,0,0
87588,04,4,2,2,1,0
87589,07,7,2,0,0,2
87590,09,7,4,4,4,0
87591,11,3,2,0,0,2
87592,02,4,3,3,3,0
87593,11,4,1,1,0,0
87594,03,2,1,1,0,0
87595,09,8,2,1,1,1
87596,08,5,1,0,0,1
87597,09,9,1,1,1,0
87598,04,7,2,2,2,0
87599,01,6,3,2,1,1
87600,03,2,4,4,0,0
87601,05,4,4,4,4,0
87602,07,4,2,0,0,2
87603,02,4,4,4,4,0
87604,05,2,1,1,0,0
87605,10,1,5,0,0,5
87606,05,5,3,0,0,3
87607,07,6,3,1,0,2
87608,07,8,3,1,0,2
87609,06,4,5,5,5,0
87610,08,6,2,2,1,0
87611,06,1,3,1,1,2
87612,06,5,3,0,0,3
87613,03,2,2,2,0,0
87614,07,4,1,1,1,0
87615,06,1,1,0,0,1
87616,03,3,3,1,1,2
87617,04,6,1,1,1,0
87618,10,2,3,0,0,3
87619,05,1,2,0,0,2
87620,03,7,5,5,4,0
87621,01,1,4,2,0,2
87622,10,6,4,4,4,0
87623,02,4,3,3,3,0
87624,02,6,2,2,1,0
87625,11,6,2,1,1,1
87626,10,9,5,5,5,0
87627,11,4,2,0,0,2
87628,04,7,3,2,1,1
87629,02,4,4,4,4,0
87630,05,3,3,0,0,3
87631,02,9,4,4,4,0
87632,07,6,3,3,1,0
87633,08,3,4,1,0,3
87634,05,2,4,4,1,0
87635,05,7,4,4,4,0
87636,02,2,2,2,0,0
87637,02,3,2,1,0,1
87638,10,7,3,0,0,3
87639,09,9,5,5,5,0
87640,04,2,1,1,0,0
87641,10,9,2,0,0,2
87642,06,3,2,2,1,0
87643,06,2,3,3,1,0
87644,08,8,4,3,3,1
87645,07,8,1,0,0,1
87646,09,2,2,2,1,0
87647,11,6,3,3,0,0
87648,03,9,4,4,4,0
87649,08,9,5,5,4,0
87650,11,2,1,1,0,0
87651,05,2,5,5,0,0
87652,10,7,4,4,4,0
87653,02,7,3,3,2,0
87654,01,7,3,3,2,0
87655,07,6,1,1,0,0
87656,11,7,4,3,3,1
87657,08,5,2,0,0,2
87658,10,6,2,2,0,0
87659,07,6,1,1,0,0
87660,01,2,3,0,0,3
87661,12,7,3,3,1,0
87662,11,6,2,1,0,1
87663,09,2,2,2,0,0
87664,11,4,5,5,4,0
87665,10,2,3,2,2,1
87666,03,2,2,2,0,0
87667,10,1,1,1,1,0
87668,07,7,3,2,2,1
87669,06,9,3,3,3,0
87670,10,3,1,1,0,0
87671,10,9,4,4,4,0
87672,11,7,2,2,1,0
87673,01,7,4,4,4,0
87674,08,5,3,0,0,3
87675,12,8,5,5,4,0
87676,05,1,3,1,0,2
87677,11,4,5,4,4,1
87678,02,9,2,2,2,0
87679,02,6,1,1,0,0
87680,12,2,2,2,1,0
87681,07,3,3,2,1,1
87682,06,9,2,0,0,2
87683,02,3,4,1,1,3
87684,07,8,2,0,0,2
87685,02,6,2,2,1,0
87686,11,5,2,0,0,2
87687,12,2,4,4,1,0
87688,03,9,3,3,3,0
87689,09,6,1,1,0,0
87690,03,3,2,2,1,0
87691,06,6,4,4,1,0
87692,06,3,1,0,0,1
87693,02,3,2,0,0,2
87694,07,7,3,0,0,3
87695,02,4,5,5,5,0
87696,03,3,4,4,4,0
87697,06,3,4,1,0,3
87698,08,8,2,0,0,2
87699,08,7,3,3,2,0
87700,12,9,5,5,5,0
87701,05,8,5,2,1,3
87702,09,7,4,4,4,0
87703,04,9,1,1,1,0
87704,03,3,2,0,0,2
87705,11,2,2,2,1,0
87706,04,4,1,0,0,1
87707,01,2,1,1,0,0
87708,02,9,2,1,1,1
87709,09,9,3,3,3,0
87710,10,8,4,0,0,4
87711,11,8,3,0,0,3
87712,09,6,1,1,0,0
87713,06,6,4,3,0,1
87714,11,4,2,2,1,0
87715,05,2,1,1,1,0
87716,09,2,1,1,1,0
87717,03,6,1,1,0,0
87718,11,9,4,4,4,0
87719,12,2,1,1,0,0
87720,08,7,3,3,3,0
87721,03,2,2,2,0,0
87722,04,2,2,2,0,0
87723,06,6,4,4,4,0
87724,05,3,3,0,0,3
87725,10,8,5,0,0,5
87726,04,8,3,3,3,0
87727,02,6,1,1,0,0
87728,01,6,1,1,0,0
87729,08,8,3,0,0,3
87730,02,5,2,0,0,2
87731,12,1,2,0,0,2
87732,03,1,3,0,0,3
87733,03,4,3,3,3,0
87734,10,9,5,0,0,5
87735,02,7,1,1,1,0
87736,11,7,2,2,2,0
87737,03,6,1,1,0,0
87738,07,2,1,1,1,0
87739,05,8,3,0,0,3
87740,06,5,2,0,0,2
87741,02,7,5,5,3,0
87742,07,3,1,0,0,1
87743,04,6,1,1,0,0
87744,05,4,3,3,3,0
87745,02,6,2,2,1,0
87746,06,9,5,5,5,0
87747,01,7,4,4,4,0
87748,09,7,4,3,3,1
87749,11,1,2,1,0,1
87750,09,6,3,3,1,0
87751,11,1,5,0,0,5
87752,12,6,5,5,0,0
87753,06,5,2,0,0,2
87754,05,5,1,1,0,0
87755,08,9,2,2,2,0
87756,07,5,2,0,0,2
87757,08,9,2,1,0,1
87758,11,8,3,0,0,3
87759,08,5,1,0,0,1
87760,10,1,3,1,0,2
87761,11,4,4,4,4,0
87762,06,7,5,4,4,1
87763,02,7,5,1,1,4
87764,06,1,3,0,0,3
87765,04,5,5,5,5,0
87766,04,4,5,5,4,0
87767,09,9,4,4,4,0
87768,03,2,1,1,0,0
87769,01,3,2,1,0,1
87770,04,7,1,1,0,0
87771,10,2,1,1,0,0
87772,12,6,2,0,0,2
87773,05,3,2,0,0,2
87774,06,4,5,0,0,5
87775,03,6,2,2,0,0
87776,05,7,1,1,1,0
87777,10,4,4,4,4,0
87778,09,1,2,0,0,2
87779,12,6,2,2,1,0
87780,02,1,3,0,0,3
87781,06,4,3,3,3,0
87782,07,9,4,3,3,1
87783,12,7,4,3,3,1
87784,08,6,4,4,4,0
87785,05,6,1,1,0,0
87786,12,6,1,1,0,0
87787,10,6,3,3,0,0
87788,09,9,3,3,3,0
87789,10,9,4,4,4,0
87790,01,9,4,4,4,0
87791,08,7,4,3,3,1
87792,12,1,5,5,5,0
87793,06,4,4,3,3,1
87794,01,6,1,1,1,0
87795,04,6,1,1,0,0
87796,12,6,2,2,0,0
87797,11,2,2,2,0,0
87798,09,1,4,2,2,2
87799,01,6,2,2,0,0
87800,06,2,1,1,0,0
87801,05,2,1,1,0,0
87802,07,8,3,0,0,3
87803,01,1,3,0,0,3
87804,04,2,1,1,0,0
87805,07,3,1,1,0,0
87806,03,5,3,0,0,3
87807,03,4,2,2,2,0
87808,04,7,2,0,0,2
87809,02,4,3,3,3,0
87810,07,6,1,1,0,0
87811,01,6,2,2,0,0
87812,03,8,3,0,0,3
87813,12,8,2,0,0,2
87814,06,1,2,1,1,1
87815,02,1,3,1,1,2
87816,04,6,2,2,0,0
87817,11,9,1,1,1,0
87818,01,7,4,4,4,0
87819,04,6,1,1,0,0
87820,11,9,3,3,3,0
87821,03,5,1,0,0,1
87822,12,7,5,5,4,0
87823,03,3,2,0,0,2
87824,10,8,1,0,0,1
87825,03,3,2,0,0,2
87826,04,2,2,2,1,0
87827,04,8,4,3,3,1
87828,09,2,2,2,0,0
87829,07,9,4,4,4,0
87830,02,1,2,0,0,2
87831,03,6,1,1,0,0
87832,02,8,1,1,0,0
87833,09,8,1,0,0,1
87834,04,1,4,4,4,0
87835,04,7,1,0,0,1
87836,05,8,4,4,3,0
87837,08,2,2,2,0,0
87838,06,5,1,0,0,1
87839,12,4,2,2,0,0
87840,07,5,4,1,0,3
87841,07,5,1,1,0,0
87842,02,6,2,2,0,0
87843,03,2,1,0,0,1
87844,03,4,2,2,1,0
87845,01,1,5,1,0,4
87846,11,9,2,1,1,1
87847,05,2,1,1,0,0
87848,08,2,1,1,0,0
87849,12,5,2,0,0,2
87850,06,8,2,2,0,0
87851,06,8,1,0,0,1
87852,07,3,3,0,0,3
87853,02,3,2,2,2,0
87854,04,5,1,1,1,0
87855,01,5,3,0,0,3
87856,07,7,4,1,0,3
87857,06,3,3,3,3,0
87858,08,3,1,0,0,1
87859,08,8,2,1,1,1
87860,08,1,2,0,0,2
87861,09,4,4,4,4,0
87862,02,1,2,0,0,2
87863,05,5,4,4,4,0
87864,12,3,1,1,1,0
87865,09,4,4,4,4,0
87866,03,4,2,2,2,0
87867,05,4,3,3,3,0
87868,02,7,4,4,4,0
87869,10,6,1,1,1,0
87870,06,4,1,0,0,1
87871,06,5,3,0,0,3
87872,11,9,3,3,2,0
87873,07,8,2,0,0,2
87874,09,5,2,0,0,2
87875,11,6,5,5,1,0
87876,12,8,3,1,1,2
87877,05,6,2,2,2,0
87878,03,2,1,1,0,0
87879,08,3,2,2,0,0
87880,09,7,2,2,2,0
87881,05,2,1,1,0,0
87882,10,2,1,1,1,0
87883,01,1,5,4,4,1
87884,02,4,1,1,1,0
87885,10,6,1,1,1,0
87886,09,2,2,2,0,0
87887,07,1,2,0,0,2
87888,12,1,1,1,0,0
87889,12,2,3,3,0,0
87890,01,1,2,0,0,2
87891,06,6,4,4,1,0
87892,10,2,1,1,0,0
87893,07,7,3,3,3,0
87894,11,2,1,1,0,0
87895,05,2,4,4,1,0
87896,05,6,2,2,0,0
87897,04,9,4,4,4,0
87898,01,2,1,1,1,0
87899,05,6,1,1,0,0
87900,11,1,1,1,1,0
87901,07,2,1,1,0,0
87902,12,8,1,0,0,1
87903,01,6,1,1,1,0
87904,01,2,4,4,3,0
87905,09,3,3,1,0,2
87906,11,7,2,2,2,0
87907,02,8,1,0,0,1
87908,04,4,3,3,3,0
87909,03,6,2,2,1,0
87910,09,7,4,4,4,0
87911,03,9,5,5,5,0
87912,01,6,1,1,0,0
87913,11,9,3,3,2,0
87914,05,9,3,3,2,0
87915,11,8,4,1,1,3
87916,03,3,1,0,0,1
87917,03,4,3,0,0,3
87918,08,5,2,0,0,2
87919,12,7,4,1,1,3
87920,03,2,2,2,0,0
87921,12,8,2,0,0,2
87922,08,6,1,1,1,0
87923,07,7,5,4,3,1
87924,06,6,2,0,0,2
87925,01,2,2,2,0,0
87926,06,7,4,3,2,1
87927,09,2,4,4,1,0
87928,11,8,2,0,0,2
87929,01,6,1,1,1,0
87930,05,2,2,2,0,0
87931,12,9,4,4,4,0
87932,09,7,4,4,3,0
87933,03,8,1,0,0,1
87934,09,5,1,0,0,1
87935,09,4,2,2,2,0
87936,02,6,1,1,0,0
87937,01,4,4,4,4,0
87938,01,2,2,2,0,0
87939,10,2,2,2,0,0
87940,10,8,5,5,4,0
87941,11,9,1,1,0,0
87942,06,3,3,0,0,3
87943,02,2,2,2,1,0
87944,07,4,5,5,4,0
87945,08,8,4,4,4,0
87946,12,5,2,2,2,0
87947,02,2,1,1,0,0
87948,01,2,3,0,0,3
87949,05,9,3,3,3,0
87950,11,3,3,2,0,1
87951,07,4,2,2,2,0
87952,10,6,1,1,1,0
87953,08,3,1,0,0,1
87954,07,7,3,3,3,0
87955,07,2,2,2,0,0
87956,08,1,2,0,0,2
87957,09,1,2,1,1,1
87958,06,4,3,3,3,0
87959,04,5,2,0,0,2
87960,01,8,3,0,0,3
87961,10,4,4,2,2,2
87962,05,9,4,4,3,0
87963,03,7,2,2,2,0
87964,07,6,2,1,0,1
87965,07,7,4,4,4,0
87966,05,5,2,2,1,0
87967,01,5,3,1,0,2
87968,05,7,1,0,0,1
87969,05,9,4,3,3,1
87970,11,2,1,1,0,0
87971,06,5,2,0,0,2
87972,01,7,4,4,4,0
87973,04,4,2,2,2,0
87974,09,4,4,4,4,0
87975,08,5,3,0,0,3
87976,07,3,1,1,0,0
87977,01,8,3,0,0,3
87978,02,8,2,1,1,1
87979,08,7,4,4,4,0
87980,09,3,1,1,1,0
87981,09,3,3,0,0,3
87982,12,7,1,1,1,0
87983,08,2,3,1,0,2
87984,01,7,2,2,1,0
87985,02,2,2,2,0,0
87986,01,5,5,1,1,4
87987,05,2,1,0,0,1
87988,12,9,1,1,1,0
87989,10,3,1,0,0,1
87990,08,3,5,5,5,0
87991,09,6,4,4,4,0
87992,07,1,1,0,0,1
87993,03,2,1,1,0,0
87994,12,5,3,0,0,3
87995,07,1,2,2,0,0
87996,02,9,4,4,4,0
87997,07,5,1,0,0,1
87998,01,8,1,0,0,1
87999,03,2,2,2,0,0
88000,11,1,2,2,0,0
88001,05,8,1,1,0,0
88002,09,3,1,0,0,1
88003,08,3,1,1,0,0
88004,07,1,3,0,0,3
88005,08,7,3,3,3,0
88006,06,2,2,1,0,1
88007,11,8,2,0,0,2
88008,05,1,3,3,3,0
88009,08,8,1,0,0,1
88010,07,2,2,2,0,0
88011,04,2,3,0,0,3
88012,08,8,2,0,0,2
88013,06,3,4,0,0,4
88014,04,2,2,2,0,0
88015,04,9,2,2,2,0
88016,11,9,4,4,4,0
88017,11,2,2,2,0,0
88018,06,5,1,1,0,0
88019,05,6,2,2,0,0
88020,01,1,2,0,0,2
88021,01,1,2,0,0,2
88022,11,4,5,5,5,0
88023,10,3,2,1,0,1
88024,07,7,3,1,0,2
88025,08,4,3,3,3,0
88026,12,5,3,0,0,3
88027,03,5,1,0,0,1
88028,06,7,3,2,2,1
88029,03,6,3,3,0,0
88030,12,1,2,0,0,2
88031,03,9,5,5,4,0
88032,08,7,3,3,3,0
88033,02,5,2,1,1,1
88034,12,1,3,0,0,3
88035,05,6,1,1,0,0
88036,05,6,1,1,1,0
88037,11,4,4,4,4,0
88038,04,9,3,3,3,0
88039,02,9,5,4,4,1
88040,02,4,2,1,1,1
88041,11,9,4,4,4,0
88042,03,8,2,2,2,0
88043,03,2,1,1,0,0
88044,07,4,5,0,0,5
88045,08,8,2,0,0,2
88046,07,5,3,3,3,0
88047,04,6,2,2,1,0
88048,12,5,5,5,5,0
88049,05,4,4,3,3,1
88050,09,2,5,5,1,0
88051,12,1,3,0,0,3
88052,12,8,5,0,0,5
88053,09,2,2,2,0,0
88054,11,8,1,0,0,1
88055,10,2,2,2,0,0
88056,03,3,3,0,0,3
88057,12,9,2,2,2,0
88058,12,3,1,0,0,1
88059,02,4,1,1,0,0
88060,05,2,2,1,1,1
88061,10,3,2,0,0,2
88062,05,9,4,4,4,0
88063,07,2,1,1,0,0
88064,09,5,3,1,0,2
88065,07,5,3,0,0,3
88066,07,6,2,2,0,0
88067,07,7,4,3,3,1
88068,12,2,1,1,0,0
88069,01,4,3,3,3,0
88070,01,1,1,0,0,1
88071,12,9,5,5,4,0
88072,04,4,4,3,3,1
88073,04,8,1,0,0,1
88074,11,8,3,0,0,3
88075,07,2,1,0,0,1
88076,06,1,1,0,0,1
88077,09,5,1,0,0,1
88078,09,6,4,3,3,1
88079,10,1,1,1,1,0
88080,10,4,4,4,2,0
88081,11,5,5,5,5,0
88082,01,5,2,2,1,0
88083,07,9,1,1,1,0
